tag_id,general_class,sub_class,color
16910,small vehicle,jeep,white
19388,small vehicle,hatchback,blue
33762,small vehicle,sedan,silver/grey
17910,small vehicle,jeep,blue
16140,small vehicle,sedan,white
28972,small vehicle,sedan,silver/grey
31969,small vehicle,minivan,white
22500,small vehicle,sedan,silver/grey
15010,small vehicle,sedan,black
28017,small vehicle,sedan,silver/grey
26815,small vehicle,hatchback,white
15619,small vehicle,sedan,silver/grey
20190,small vehicle,sedan,silver/grey
21474,small vehicle,sedan,white
33482,large vehicle,minibus,white
15466,small vehicle,sedan,white
24461,small vehicle,sedan,other
35216,small vehicle,hatchback,blue
10923,small vehicle,hatchback,other
21930,small vehicle,hatchback,blue
27969,small vehicle,sedan,silver/grey
33546,small vehicle,jeep,silver/grey
25068,small vehicle,hatchback,black
30756,small vehicle,sedan,other
10106,small vehicle,pickup,white
11497,small vehicle,van,white
13807,small vehicle,hatchback,blue
21364,small vehicle,hatchback,white
32798,small vehicle,sedan,silver/grey
22475,small vehicle,sedan,white
21050,small vehicle,hatchback,white
30534,small vehicle,minivan,white
10944,small vehicle,sedan,silver/grey
14932,small vehicle,sedan,blue
22516,small vehicle,hatchback,white
21220,small vehicle,hatchback,blue
37571,small vehicle,jeep,silver/grey
11427,small vehicle,minivan,white
14613,small vehicle,sedan,silver/grey
27800,small vehicle,sedan,silver/grey
24839,small vehicle,sedan,white
27185,small vehicle,hatchback,white
27665,small vehicle,sedan,white
11659,small vehicle,sedan,silver/grey
30734,small vehicle,sedan,white
16033,small vehicle,jeep,black
10132,small vehicle,hatchback,white
23758,small vehicle,sedan,silver/grey
34158,small vehicle,sedan,blue
31126,small vehicle,pickup,silver/grey
32001,small vehicle,minivan,white
33456,small vehicle,hatchback,red
20629,small vehicle,hatchback,silver/grey
13952,small vehicle,hatchback,silver/grey
35181,small vehicle,sedan,white
20084,small vehicle,hatchback,white
17420,small vehicle,sedan,white
33318,small vehicle,jeep,white
27186,small vehicle,hatchback,other
23117,small vehicle,hatchback,white
30059,small vehicle,hatchback,silver/grey
18795,small vehicle,sedan,black
16165,small vehicle,hatchback,blue
17017,large vehicle,minibus,white
11503,small vehicle,jeep,silver/grey
14003,small vehicle,sedan,white
26373,small vehicle,sedan,silver/grey
39882,small vehicle,sedan,white
36173,small vehicle,sedan,silver/grey
26043,small vehicle,sedan,blue
23914,small vehicle,jeep,black
12757,small vehicle,sedan,silver/grey
35556,small vehicle,sedan,white
27346,small vehicle,sedan,silver/grey
37916,small vehicle,hatchback,red
25929,small vehicle,hatchback,white
13837,small vehicle,sedan,blue
31190,small vehicle,hatchback,white
27795,small vehicle,sedan,white
36148,small vehicle,hatchback,silver/grey
31368,small vehicle,sedan,other
30310,small vehicle,sedan,black
16677,small vehicle,sedan,white
33415,small vehicle,sedan,silver/grey
12783,small vehicle,sedan,silver/grey
30937,small vehicle,sedan,black
24722,small vehicle,hatchback,other
29027,small vehicle,sedan,white
26608,small vehicle,sedan,white
20120,small vehicle,sedan,blue
19961,small vehicle,minivan,white
32620,small vehicle,sedan,white
22779,small vehicle,jeep,white
15294,small vehicle,sedan,silver/grey
31709,small vehicle,hatchback,silver/grey
37625,large vehicle,minibus,white
32670,small vehicle,sedan,other
38460,small vehicle,hatchback,silver/grey
28128,small vehicle,sedan,red
18111,small vehicle,sedan,silver/grey
23463,small vehicle,sedan,white
29317,small vehicle,sedan,black
17672,small vehicle,sedan,white
36547,small vehicle,hatchback,black
23254,small vehicle,hatchback,silver/grey
23435,small vehicle,minivan,white
27976,small vehicle,sedan,green
15867,small vehicle,hatchback,white
14084,small vehicle,hatchback,other
30985,small vehicle,van,white
13136,small vehicle,sedan,silver/grey
30547,large vehicle,minibus,white
18181,small vehicle,van,white
22177,small vehicle,sedan,silver/grey
14234,small vehicle,sedan,silver/grey
27828,small vehicle,jeep,silver/grey
13466,small vehicle,hatchback,red
22274,small vehicle,sedan,white
24019,small vehicle,sedan,white
25125,small vehicle,sedan,white
16686,small vehicle,sedan,silver/grey
12512,small vehicle,sedan,silver/grey
11922,small vehicle,sedan,silver/grey
35264,small vehicle,hatchback,white
13401,small vehicle,hatchback,silver/grey
33442,small vehicle,hatchback,silver/grey
29591,small vehicle,sedan,black
24764,small vehicle,minivan,white
17495,small vehicle,hatchback,silver/grey
25324,small vehicle,hatchback,silver/grey
29463,small vehicle,sedan,white
13137,small vehicle,hatchback,white
23167,small vehicle,sedan,white
23881,small vehicle,sedan,white
17166,small vehicle,hatchback,blue
37711,small vehicle,sedan,black
34858,small vehicle,sedan,white
24728,small vehicle,pickup,silver/grey
16919,small vehicle,hatchback,black
17788,small vehicle,hatchback,white
12187,small vehicle,minivan,silver/grey
36913,small vehicle,minivan,silver/grey
30049,small vehicle,pickup,silver/grey
32357,small vehicle,minivan,silver/grey
36862,small vehicle,minivan,silver/grey
10083,small vehicle,sedan,silver/grey
30094,small vehicle,hatchback,white
26288,small vehicle,minivan,white
16252,small vehicle,sedan,blue
36741,small vehicle,sedan,white
28942,small vehicle,hatchback,white
12470,small vehicle,jeep,silver/grey
29361,small vehicle,sedan,black
29025,small vehicle,jeep,blue
21981,small vehicle,pickup,blue
15709,small vehicle,hatchback,silver/grey
24605,small vehicle,hatchback,white
34885,small vehicle,sedan,silver/grey
19340,small vehicle,sedan,silver/grey
36677,small vehicle,sedan,white
21082,small vehicle,hatchback,silver/grey
38503,small vehicle,sedan,black
16891,small vehicle,jeep,white
30646,small vehicle,hatchback,blue
22720,small vehicle,sedan,white
39675,small vehicle,hatchback,white
12262,small vehicle,minivan,silver/grey
30809,small vehicle,sedan,white
18839,small vehicle,sedan,white
30257,small vehicle,hatchback,black
15429,small vehicle,sedan,black
16958,small vehicle,pickup,white
30142,small vehicle,hatchback,red
38037,small vehicle,hatchback,white
23841,small vehicle,hatchback,black
28960,small vehicle,hatchback,silver/grey
18589,small vehicle,sedan,silver/grey
27735,small vehicle,sedan,white
36490,small vehicle,hatchback,silver/grey
36559,small vehicle,hatchback,white
23119,small vehicle,sedan,white
34225,small vehicle,jeep,silver/grey
39135,small vehicle,sedan,white
36420,small vehicle,sedan,silver/grey
34981,small vehicle,sedan,white
30254,small vehicle,hatchback,silver/grey
12366,small vehicle,sedan,silver/grey
35430,small vehicle,sedan,silver/grey
25668,large vehicle,truck,white
12869,small vehicle,minivan,white
29488,small vehicle,pickup,black
32840,small vehicle,pickup,yellow
36260,small vehicle,hatchback,silver/grey
39865,small vehicle,pickup,white
22141,small vehicle,hatchback,silver/grey
28856,small vehicle,sedan,silver/grey
30155,small vehicle,sedan,white
23862,small vehicle,minivan,silver/grey
13569,small vehicle,sedan,white
29686,small vehicle,sedan,white
38844,small vehicle,pickup,silver/grey
26955,small vehicle,hatchback,black
21153,small vehicle,hatchback,white
18665,small vehicle,hatchback,blue
28658,small vehicle,minivan,silver/grey
19368,small vehicle,jeep,white
26539,small vehicle,hatchback,silver/grey
36928,small vehicle,sedan,silver/grey
38754,small vehicle,minivan,silver/grey
28029,small vehicle,sedan,white
37037,small vehicle,hatchback,silver/grey
17863,small vehicle,minivan,white
22138,small vehicle,sedan,blue
19099,small vehicle,sedan,silver/grey
31909,small vehicle,sedan,white
22411,small vehicle,hatchback,blue
12886,small vehicle,pickup,blue
11672,small vehicle,hatchback,silver/grey
24675,small vehicle,hatchback,black
23720,small vehicle,minivan,white
22360,small vehicle,sedan,white
22939,small vehicle,hatchback,black
11578,small vehicle,hatchback,silver/grey
10571,small vehicle,hatchback,black
36863,small vehicle,sedan,yellow
17771,small vehicle,hatchback,silver/grey
35140,small vehicle,hatchback,silver/grey
37999,small vehicle,jeep,black
30676,small vehicle,sedan,silver/grey
34904,small vehicle,sedan,white
15347,small vehicle,sedan,white
19543,small vehicle,sedan,white
16379,small vehicle,minivan,silver/grey
21126,small vehicle,hatchback,black
10889,small vehicle,pickup,silver/grey
33743,small vehicle,hatchback,silver/grey
17844,small vehicle,minivan,black
32108,small vehicle,sedan,black
18764,small vehicle,pickup,white
31878,small vehicle,hatchback,white
15795,small vehicle,minivan,silver/grey
10840,small vehicle,sedan,white
15668,small vehicle,hatchback,red
35958,small vehicle,sedan,black
29482,small vehicle,hatchback,silver/grey
31134,small vehicle,sedan,silver/grey
32872,small vehicle,jeep,white
10570,small vehicle,hatchback,silver/grey
15169,small vehicle,sedan,silver/grey
17350,small vehicle,hatchback,black
32722,small vehicle,hatchback,black
22320,small vehicle,pickup,white
27769,small vehicle,sedan,silver/grey
32125,small vehicle,hatchback,silver/grey
38373,small vehicle,hatchback,black
29991,small vehicle,hatchback,silver/grey
36061,small vehicle,jeep,white
34532,small vehicle,sedan,white
30017,small vehicle,hatchback,blue
33239,small vehicle,pickup,white
35011,small vehicle,sedan,white
25838,small vehicle,jeep,silver/grey
19270,small vehicle,hatchback,silver/grey
28395,small vehicle,minivan,white
30889,small vehicle,sedan,black
38236,small vehicle,sedan,white
17243,small vehicle,sedan,silver/grey
10852,small vehicle,minivan,silver/grey
14132,small vehicle,sedan,white
34953,small vehicle,sedan,silver/grey
34809,small vehicle,hatchback,silver/grey
29260,small vehicle,hatchback,black
16210,small vehicle,hatchback,black
34094,small vehicle,hatchback,white
35592,small vehicle,sedan,silver/grey
30143,small vehicle,sedan,white
21769,small vehicle,sedan,silver/grey
25778,small vehicle,hatchback,silver/grey
10426,small vehicle,sedan,black
32753,small vehicle,hatchback,red
22103,small vehicle,hatchback,white
39704,small vehicle,sedan,red
32526,small vehicle,pickup,white
39876,small vehicle,sedan,white
19321,small vehicle,sedan,white
25144,small vehicle,sedan,black
18624,small vehicle,jeep,silver/grey
21527,small vehicle,sedan,red
31651,small vehicle,hatchback,silver/grey
25992,small vehicle,hatchback,black
19726,small vehicle,minivan,white
32647,small vehicle,minivan,white
18815,large vehicle,truck,white
16524,small vehicle,hatchback,black
19688,small vehicle,sedan,white
19942,small vehicle,hatchback,white
34253,small vehicle,hatchback,red
21637,small vehicle,sedan,white
32439,small vehicle,hatchback,silver/grey
24989,small vehicle,sedan,white
10850,small vehicle,minivan,white
12041,small vehicle,hatchback,other
31979,small vehicle,sedan,white
25728,small vehicle,jeep,white
24571,small vehicle,van,blue
36343,small vehicle,hatchback,silver/grey
14113,small vehicle,hatchback,black
21255,small vehicle,minivan,blue
16835,small vehicle,sedan,white
26973,small vehicle,minivan,white
25900,small vehicle,hatchback,other
13343,small vehicle,sedan,white
24118,small vehicle,pickup,silver/grey
30448,small vehicle,sedan,silver/grey
14827,large vehicle,prime mover,other
31282,small vehicle,sedan,white
12495,small vehicle,sedan,white
21380,small vehicle,sedan,red
20086,small vehicle,jeep,silver/grey
25371,small vehicle,sedan,white
13190,small vehicle,hatchback,silver/grey
24842,small vehicle,minivan,white
14846,small vehicle,van,silver/grey
22860,small vehicle,sedan,silver/grey
14698,small vehicle,sedan,silver/grey
31047,small vehicle,sedan,silver/grey
17881,small vehicle,sedan,white
25817,small vehicle,sedan,red
13433,small vehicle,sedan,red
12180,small vehicle,sedan,silver/grey
31665,small vehicle,sedan,white
23063,small vehicle,hatchback,white
29573,large vehicle,prime mover,white
17992,small vehicle,sedan,white
24724,small vehicle,hatchback,white
33672,small vehicle,jeep,white
23675,small vehicle,sedan,white
29904,small vehicle,sedan,silver/grey
31027,small vehicle,minivan,white
11460,small vehicle,hatchback,black
14924,small vehicle,sedan,silver/grey
10566,small vehicle,sedan,silver/grey
33900,small vehicle,jeep,white
36597,small vehicle,hatchback,white
36270,small vehicle,minivan,white
38391,small vehicle,sedan,silver/grey
26603,small vehicle,sedan,blue
22820,small vehicle,hatchback,white
13117,small vehicle,hatchback,white
25954,small vehicle,sedan,blue
31716,small vehicle,hatchback,white
19351,small vehicle,jeep,silver/grey
32356,small vehicle,jeep,blue
11759,small vehicle,sedan,black
32246,small vehicle,hatchback,silver/grey
12008,small vehicle,jeep,white
11077,small vehicle,hatchback,silver/grey
10414,small vehicle,sedan,silver/grey
14091,small vehicle,hatchback,blue
19776,small vehicle,sedan,white
37899,small vehicle,sedan,silver/grey
27752,small vehicle,hatchback,black
34778,small vehicle,hatchback,blue
14991,small vehicle,hatchback,silver/grey
37872,small vehicle,hatchback,silver/grey
31525,small vehicle,jeep,silver/grey
21368,small vehicle,van,silver/grey
19754,small vehicle,sedan,black
25650,small vehicle,sedan,white
16533,small vehicle,sedan,white
13257,small vehicle,hatchback,silver/grey
25082,small vehicle,sedan,white
21350,small vehicle,sedan,white
11276,small vehicle,sedan,silver/grey
13951,small vehicle,sedan,white
31800,small vehicle,sedan,silver/grey
25105,small vehicle,hatchback,silver/grey
32770,small vehicle,sedan,blue
10832,small vehicle,sedan,black
30228,small vehicle,sedan,white
16776,small vehicle,hatchback,silver/grey
33345,small vehicle,sedan,white
17605,small vehicle,sedan,white
21839,small vehicle,hatchback,silver/grey
20989,small vehicle,hatchback,blue
17027,small vehicle,hatchback,silver/grey
26543,small vehicle,sedan,silver/grey
32188,small vehicle,hatchback,silver/grey
25930,small vehicle,sedan,black
38409,small vehicle,hatchback,silver/grey
38851,small vehicle,sedan,silver/grey
23183,small vehicle,sedan,white
32661,small vehicle,sedan,other
16280,small vehicle,van,white
33236,small vehicle,sedan,black
26925,large vehicle,truck,white
24350,small vehicle,pickup,white
10448,small vehicle,sedan,silver/grey
12458,small vehicle,minivan,white
13290,small vehicle,sedan,other
18133,small vehicle,hatchback,white
32083,small vehicle,sedan,white
13900,small vehicle,sedan,white
18620,small vehicle,van,white
33855,small vehicle,van,white
22501,small vehicle,sedan,silver/grey
30030,small vehicle,sedan,black
25310,small vehicle,sedan,blue
19614,small vehicle,sedan,white
29770,small vehicle,jeep,silver/grey
26283,small vehicle,jeep,silver/grey
36838,small vehicle,sedan,black
16767,small vehicle,sedan,red
10485,small vehicle,sedan,silver/grey
